"Airport security is totally out of control, on his/her last vacation ""Insert Name"" was stopped for having _.",1
"Awkward … I saw ""Insert Name"" with _ on Saturday night.",1
"Back when ""Insert Name"" was a kid he/she had to work hard for his/her _.",1
"Did you just hear ""Insert Name"" just say he/she was going to eat _?",1
"Did you see? ""Insert Name"" accidentally posted a picture of themselves doing _ on Facebook™.",1
"During college, ""Insert Name"" often experimented with _ and LSD.",1
"Everyone has skeletons in their closet and I hope no one ever finds out ""Insert Name"" likes to swallow _.",1
"For ""Insert Name's"" next magic trick, he/she will pull a _ out of a hat.",1
"I am so proud of ""Insert Name"", he/she just tried _ for the first time.",1
"I can't believe ""Insert Name"" just said he/she loves _.",1
"I found out that ""Insert Name"" is selling _ online.",1
"I had to bail ""Insert Name"" out of jail for stealing _ from a baby.",1
"If ""Insert Name's"" genitals could talk, they would ask for more _.",1
"If ""Insert Name"" could change one thing in the world, he/she would change how we think of _.",1
"If ""Insert Name"" was president, the first thing he/she would do is ban all _.",1
"In ""Insert Name's"" memoirs he/she is going to reveal the biggest secret about _.",1
"It's so sad. Even with _, ""Insert Name"" can't get a date.",1
"Its important to always bring _ when going to the bar with ""Insert Name"".",1
"Last night ""Insert Name"" confessed he/she had _ trapped in the basement.",1
"Last time I went to a club with ""Insert Name"" he/she brought home _.",1
"Last Year for Christmas ""Insert Name"" gave all of his/her friends _.",1
"Last year, ""Insert Name"" got a new sweater for his/her birthday, but returned it and bought tickets to see _ instead.",1
"On Christmas break ""Insert Name"" received _, the gift that keeps on giving.",1
"People say Paris is the city of love, but based on ""Insert Name's"" trip, it seems to be the city of _.",1
"Right before bedtime, when ""Insert Name"" was a kid, grandma would tell stories about _.",1
"The best childhood memory that ""Insert Name"" has is all the _ he/she got to eat at the carnival.",1
"The blender always has a hard time cutting through _ when ""Insert Name"" make's his/her breakfast smoothie.",1
"When ""Insert Name"" and I went to New York City we found a pair of dried up _ on the subway.",1
"When ""Insert Name"" and I were in Cuba, he/she spent the whole time learning to make homemade _.",1
"When ""Insert Name"" goes to heaven he/she hopes there will be lots of _.",1
"When ""Insert Name"" was a child he/she used to draw pictures of _.",1
"When ""Insert Name"" was told to organize a surprise party for his/her long lost brother, he/she decided to rent several _.",1
"When ""Insert Name"" woke up this morning he/she had a tattoo of _ on his/her lower back.",1
"When cooking a romantic dinner, ""Insert Name"" always includes _ in his/her recipe.",1
"When the earthquake hit last week, ""Insert Name's"" first concern was to save his/her collection of _.",1
"When the police showed up at ""Insert Name's"" orgy, they recovered the 100 missing _ they were looking for.",1
